timestamp,PM2.5,PM10,temperature,humidity,wind_speed,pressure,rainfall
2026-09-07 02:00:00,6.0,30.7,11.73,84.53,5.62,1015.87,0.0
2026-09-07 03:00:00,8.17,26.09,11.29,76.97,4.15,1016.95,0.0
2026-09-07 04:00:00,12.33,28.32,12.51,79.44,2.79,1018.35,0.0
2026-09-07 05:00:00,13.22,46.26,12.78,81.9,4.64,1017.99,0.0
2026-09-07 06:00:00,14.33,53.36,16.0,74.2,5.48,1016.94,0.0
2026-09-07 07:00:00,21.57,68.39,12.47,79.31,6.8,1017.75,0.0
2026-09-07 08:00:00,49.25,114.37,18.64,71.45,3.32,1016.7,0.0
2026-09-07 09:00:00,18.83,25.91,20.64,53.04,3.27,1015.63,2.21
2026-09-07 10:00:00,23.72,56.85,18.47,70.47,5.52,1016.25,0.0
2026-09-07 11:00:00,19.63,44.32,22.86,57.24,5.16,1020.5,0.0
2026-09-07 12:00:00,10.03,39.38,24.27,49.99,5.23,1019.03,0.0
2026-09-07 13:00:00,4.0,33.69,24.14,59.59,6.81,1019.06,0.0
2026-09-07 14:00:00,4.0,30.79,25.6,60.41,6.11,1019.01,0.0
2026-09-07 15:00:00,4.23,25.93,25.44,54.66,5.6,1020.77,0.0
2026-09-07 16:00:00,10.2,38.02,28.63,53.28,4.45,1020.55,0.0
2026-09-07 17:00:00,4.0,27.4,26.96,58.92,5.63,1021.03,0.0
2026-09-07 18:00:00,30.63,75.66,26.25,59.01,3.54,1019.12,0.0
2026-09-07 19:00:00,12.01,17.63,24.14,64.11,4.46,1019.49,2.78
2026-09-07 20:00:00,62.33,129.83,20.23,67.55,3.8,1018.04,0.0
2026-09-07 21:00:00,70.44,146.88,19.14,66.85,2.77,1020.43,0.0
2026-09-07 22:00:00,38.09,92.86,18.55,61.2,4.32,1018.32,0.0
2026-09-07 23:00:00,30.61,78.76,14.8,73.38,3.32,1019.42,0.0
2026-09-08 00:00:00,12.42,35.05,15.68,69.4,4.28,1018.37,0.0
2026-09-08 01:00:00,14.22,27.31,13.42,85.53,3.07,1018.78,0.0
2026-09-08 02:00:00,13.34,34.35,12.56,77.69,4.93,1018.58,0.0
2026-09-08 03:00:00,10.73,34.74,13.62,76.98,6.42,1018.76,0.0
2026-09-08 04:00:00,10.17,27.99,13.54,78.83,2.94,1018.82,0.0
2026-09-08 05:00:00,17.9,42.78,13.28,77.27,3.07,1018.81,0.0
2026-09-08 06:00:00,33.53,68.89,16.21,78.6,2.87,1019.92,0.0
2026-09-08 07:00:00,39.07,89.34,14.97,71.56,3.62,1018.37,0.0
2026-09-08 08:00:00,47.46,109.03,18.7,68.12,4.26,1019.43,0.0
2026-09-08 09:00:00,38.65,82.44,20.48,61.17,4.99,1020.22,0.0
2026-09-08 10:00:00,28.93,72.77,21.21,57.54,4.73,1018.84,0.0
2026-09-08 11:00:00,15.96,45.74,24.67,54.15,5.48,1016.42,0.0
2026-09-08 12:00:00,9.52,34.07,24.23,57.24,4.8,1016.81,0.0
2026-09-08 13:00:00,9.6,27.41,27.95,48.97,4.47,1017.93,0.0
2026-09-08 14:00:00,7.71,27.53,27.32,49.05,4.28,1017.15,0.0
2026-09-08 15:00:00,4.0,25.12,27.15,46.5,4.82,1016.57,0.0
2026-09-08 16:00:00,10.32,30.0,28.8,48.83,4.13,1017.38,0.0
2026-09-08 17:00:00,11.35,41.97,26.0,48.18,5.07,1016.11,0.0
2026-09-08 18:00:00,31.68,74.33,24.04,60.77,3.7,1017.54,0.0
2026-09-08 19:00:00,61.48,130.79,22.41,60.99,3.7,1017.32,0.0
2026-09-08 20:00:00,51.51,105.12,23.32,53.19,5.28,1016.74,0.0
2026-09-08 21:00:00,31.16,79.86,19.24,65.13,5.46,1016.32,0.0
2026-09-08 22:00:00,28.48,65.84,21.07,60.07,5.4,1016.28,0.0
2026-09-08 23:00:00,23.66,55.45,14.78,75.67,3.78,1017.42,0.0
2026-09-09 00:00:00,11.88,38.19,17.87,74.2,3.34,1017.97,0.0
2026-09-09 01:00:00,12.95,33.89,14.97,66.55,4.42,1016.48,0.0
2026-09-09 02:00:00,10.07,32.36,13.9,76.44,3.12,1017.36,0.0
2026-09-09 03:00:00,15.1,42.57,13.13,76.73,4.76,1015.32,0.0
2026-09-09 04:00:00,15.01,36.19,14.5,77.59,3.28,1016.52,0.0
2026-09-09 05:00:00,14.1,38.72,14.67,75.45,3.62,1016.97,0.0
2026-09-09 06:00:00,18.74,49.48,17.15,67.12,4.79,1016.26,0.0
2026-09-09 07:00:00,42.3,86.81,17.42,68.37,2.7,1016.24,0.0
2026-09-09 08:00:00,48.07,109.05,19.15,63.35,3.31,1016.46,0.0
2026-09-09 09:00:00,43.13,110.47,20.34,68.69,4.56,1017.22,0.0
2026-09-09 10:00:00,23.67,66.97,22.52,60.55,5.13,1016.84,0.0
2026-09-09 11:00:00,8.75,34.62,25.87,62.04,5.15,1010.12,0.0
2026-09-09 12:00:00,14.2,32.43,24.9,55.94,4.65,1010.22,0.0
2026-09-09 13:00:00,9.46,41.47,26.44,50.57,6.11,1011.43,0.0
2026-09-09 14:00:00,19.84,36.51,29.65,41.58,4.26,1012.28,0.0
2026-09-09 15:00:00,13.02,25.18,29.21,41.21,4.2,1009.72,0.0
2026-09-09 16:00:00,6.0,29.02,28.54,43.29,5.28,1011.52,0.0
2026-09-09 17:00:00,14.36,34.61,28.08,51.52,3.85,1011.49,0.0
2026-09-09 18:00:00,17.21,65.51,27.37,53.77,7.11,1013.03,0.0
2026-09-09 19:00:00,52.83,106.21,24.85,49.95,3.64,1011.61,0.0
2026-09-09 20:00:00,50.86,126.63,22.88,63.4,4.92,1012.22,0.0
2026-09-09 21:00:00,60.66,131.79,22.24,59.04,2.92,1012.03,0.0
2026-09-09 22:00:00,33.33,82.17,19.01,67.37,5.97,1010.21,0.0
2026-09-09 23:00:00,25.3,44.25,18.99,73.27,3.85,1012.53,0.0
2026-09-10 00:00:00,17.28,31.78,15.01,77.57,3.31,1012.09,0.0
2026-09-10 01:00:00,8.85,27.77,17.17,69.02,3.55,1012.32,0.0
2026-09-10 02:00:00,16.43,35.91,15.81,68.98,3.2,1015.06,0.0
2026-09-10 03:00:00,19.62,47.54,15.31,64.83,3.62,1010.25,0.0
2026-09-10 04:00:00,12.79,30.77,16.42,68.57,2.95,1013.29,0.0
2026-09-10 05:00:00,12.82,31.72,17.94,67.86,3.33,1011.68,0.0
2026-09-10 06:00:00,21.66,38.57,18.27,64.17,4.89,1012.14,0.0
2026-09-10 07:00:00,26.64,71.32,16.29,71.15,4.06,1011.88,0.0
2026-09-10 08:00:00,60.35,121.27,18.65,67.74,3.05,1011.58,0.0
2026-09-10 09:00:00,55.51,117.27,21.25,61.85,3.96,1011.46,0.0
2026-09-10 10:00:00,17.55,50.32,23.84,55.49,6.08,1012.18,0.0
2026-09-10 11:00:00,22.43,43.32,27.34,52.46,4.26,1006.63,0.0
2026-09-10 12:00:00,9.0,37.12,27.3,53.63,4.04,1008.44,0.0
2026-09-10 13:00:00,4.0,28.25,29.51,43.52,5.64,1007.51,0.0
2026-09-10 14:00:00,12.51,37.47,29.08,54.3,3.81,1006.94,0.0
2026-09-10 15:00:00,8.81,27.74,29.49,47.52,4.73,1007.48,0.0
2026-09-10 16:00:00,7.2,21.35,28.29,50.15,6.7,1008.85,0.0
2026-09-10 17:00:00,12.67,51.25,28.17,53.13,4.47,1007.42,0.0
2026-09-10 18:00:00,24.16,69.07,26.55,54.14,5.65,1008.13,0.0
2026-09-10 19:00:00,51.52,114.35,25.55,58.82,3.3,1007.26,0.0
2026-09-10 20:00:00,67.73,141.92,26.3,54.81,3.59,1008.45,0.0
2026-09-10 21:00:00,63.48,120.26,22.08,58.81,3.51,1008.39,0.0
2026-09-10 22:00:00,32.14,83.03,24.57,58.22,4.41,1009.32,0.0
2026-09-10 23:00:00,22.77,46.69,20.31,59.87,3.9,1007.7,0.0
2026-09-11 00:00:00,4.85,28.69,18.49,68.15,5.95,1008.38,0.0
2026-09-11 01:00:00,7.85,29.01,16.13,71.83,3.37,1007.92,0.0
2026-09-11 02:00:00,4.0,21.56,17.3,69.03,3.89,1008.88,0.0
2026-09-11 03:00:00,8.73,28.94,15.53,72.53,3.54,1007.27,0.0
2026-09-11 04:00:00,12.22,40.29,16.61,63.57,3.82,1008.44,0.0
2026-09-11 05:00:00,20.4,40.52,20.23,62.39,3.73,1007.69,0.0
2026-09-11 06:00:00,20.71,48.35,18.16,68.68,3.11,1007.79,0.0
2026-09-11 07:00:00,28.0,68.77,21.1,63.66,4.8,1007.92,0.0
2026-09-11 08:00:00,58.96,112.43,20.56,59.88,3.26,1008.05,0.0
2026-09-11 09:00:00,61.75,130.09,23.18,64.34,3.52,1007.75,0.0
2026-09-11 10:00:00,38.91,91.43,27.16,48.65,3.39,1008.02,0.0
2026-09-11 11:00:00,18.51,54.61,26.98,56.31,4.2,1009.11,0.0
2026-09-11 12:00:00,13.11,46.36,31.35,46.28,4.29,1008.63,0.0
2026-09-11 13:00:00,5.72,13.87,31.14,42.36,3.81,1008.54,0.0
2026-09-11 14:00:00,5.37,33.5,30.32,53.53,4.81,1007.48,0.0
2026-09-11 15:00:00,10.83,38.27,31.99,38.64,7.0,1007.13,0.0
2026-09-11 16:00:00,4.0,30.24,32.16,46.79,3.89,1008.61,0.0
2026-09-11 17:00:00,12.5,36.4,31.04,49.13,4.65,1008.55,0.0
2026-09-11 18:00:00,25.1,61.6,27.29,49.2,4.19,1009.02,0.0
2026-09-11 19:00:00,43.86,97.89,26.86,58.22,4.9,1007.36,0.0
2026-09-11 20:00:00,50.6,124.63,25.74,53.67,4.7,1007.66,0.0
2026-09-11 21:00:00,33.63,98.19,24.14,58.7,7.53,1006.53,0.0
2026-09-11 22:00:00,42.3,84.55,23.16,60.35,4.1,1007.53,0.0
2026-09-11 23:00:00,22.62,40.06,20.94,62.77,3.16,1008.64,0.0
2026-09-12 00:00:00,4.0,19.38,17.68,72.42,3.33,1007.47,0.0
2026-09-12 01:00:00,10.15,29.75,18.62,70.66,3.4,1008.36,0.0
2026-09-12 02:00:00,7.06,15.94,18.2,61.25,3.27,1007.69,0.0
2026-09-12 03:00:00,4.0,16.52,17.9,74.0,6.4,1008.1,0.0
2026-09-12 04:00:00,12.07,36.24,18.76,60.58,4.63,1006.93,0.0
2026-09-12 05:00:00,12.64,44.2,19.17,70.62,4.39,1007.91,0.0
2026-09-12 06:00:00,27.93,52.84,19.83,69.81,3.01,1005.45,0.0
2026-09-12 07:00:00,17.68,43.73,20.65,59.47,4.68,1007.69,0.0
2026-09-12 08:00:00,23.29,67.06,20.42,62.6,5.33,1006.54,0.0
2026-09-12 09:00:00,36.4,86.29,24.74,52.05,3.92,1008.81,0.0
2026-09-12 10:00:00,19.87,48.55,26.29,52.82,3.92,1008.47,0.0
2026-09-12 11:00:00,4.64,40.31,28.68,48.14,6.85,1012.29,0.0
2026-09-12 12:00:00,6.09,28.06,28.27,53.23,4.27,1013.13,0.0
2026-09-12 13:00:00,13.61,31.74,29.62,52.93,4.33,1011.16,0.0
2026-09-12 14:00:00,9.36,19.51,32.88,47.4,4.27,1013.31,0.0
2026-09-12 15:00:00,9.28,36.59,31.81,41.49,4.91,1012.66,0.0
2026-09-12 16:00:00,13.62,43.68,32.43,41.79,5.14,1011.73,0.0
2026-09-12 17:00:00,9.55,20.4,30.95,38.56,5.93,1012.82,1.16
2026-09-12 18:00:00,13.3,45.49,29.84,44.06,5.05,1011.03,0.0
2026-09-12 19:00:00,34.87,82.06,29.48,51.8,4.74,1011.26,0.0
2026-09-12 20:00:00,35.74,92.75,26.05,60.57,5.63,1011.43,0.0
2026-09-12 21:00:00,48.51,94.24,24.97,51.12,3.05,1011.49,0.0
2026-09-12 22:00:00,40.49,73.64,22.49,58.15,2.83,1011.07,0.0
2026-09-12 23:00:00,17.55,48.43,20.83,63.4,4.52,1012.89,0.0
2026-09-13 00:00:00,9.36,31.63,19.53,66.97,3.7,1011.71,0.0
2026-09-13 01:00:00,4.0,17.79,19.06,63.45,5.08,1012.2,0.0
2026-09-13 02:00:00,5.97,16.46,17.52,71.16,3.79,1011.46,0.0
2026-09-13 03:00:00,13.62,38.62,19.36,64.26,3.3,1010.46,0.0
2026-09-13 04:00:00,4.0,15.3,17.02,70.31,4.54,1012.13,0.0
2026-09-13 05:00:00,6.55,22.93,18.57,69.76,3.92,1010.39,0.0
2026-09-13 06:00:00,19.62,44.22,19.38,66.14,3.79,1011.86,0.0
2026-09-13 07:00:00,13.8,41.78,23.09,57.69,8.13,1010.82,0.0
2026-09-13 08:00:00,28.16,74.27,23.28,58.66,5.47,1013.5,0.0
2026-09-13 09:00:00,22.01,63.21,26.09,53.68,5.04,1012.64,0.0
2026-09-13 10:00:00,22.07,57.69,24.88,54.74,4.55,1012.0,0.0
2026-09-13 11:00:00,6.93,27.95,28.8,48.12,4.71,1018.0,0.0
2026-09-13 12:00:00,4.0,32.91,31.0,51.59,4.58,1016.31,0.0
2026-09-13 13:00:00,4.0,28.06,31.14,47.19,5.22,1017.43,0.0
2026-09-13 14:00:00,11.93,32.2,33.02,40.38,4.59,1017.15,0.0
2026-09-13 15:00:00,4.99,21.02,31.36,47.34,4.1,1017.2,0.0
2026-09-13 16:00:00,16.67,51.14,33.44,39.47,4.82,1018.01,0.0
2026-09-13 17:00:00,4.0,28.82,33.8,44.85,5.01,1017.58,0.0
2026-09-13 18:00:00,9.53,31.58,29.5,49.38,5.69,1017.22,0.0
2026-09-13 19:00:00,46.61,104.09,27.95,50.26,3.48,1015.67,0.0
2026-09-13 20:00:00,50.82,116.58,28.54,51.42,3.87,1016.22,0.0
2026-09-13 21:00:00,28.87,82.71,26.88,46.33,4.44,1016.89,0.0
2026-09-13 22:00:00,28.37,62.93,22.54,55.92,4.41,1017.07,0.0
2026-09-13 23:00:00,14.4,39.68,20.98,58.46,6.27,1016.09,0.0
2026-09-14 00:00:00,12.93,27.02,19.7,66.11,3.56,1018.92,0.0
2026-09-14 01:00:00,16.34,38.84,17.31,76.77,3.12,1018.2,0.0
2026-09-14 02:00:00,12.82,37.74,17.12,79.11,3.94,1017.47,0.0
2026-09-14 03:00:00,7.17,20.76,16.78,73.35,3.6,1017.05,0.0
2026-09-14 04:00:00,12.97,31.73,17.3,71.86,3.46,1016.82,0.0
2026-09-14 05:00:00,16.78,31.01,18.88,59.81,3.35,1016.23,0.0
2026-09-14 06:00:00,21.81,60.44,20.31,62.27,4.16,1017.05,0.0
2026-09-14 07:00:00,29.81,60.14,23.34,55.84,3.26,1017.2,0.0
2026-09-14 08:00:00,45.07,107.42,21.97,58.97,4.73,1016.0,0.0
2026-09-14 09:00:00,40.43,99.94,26.16,53.24,4.97,1017.26,0.0
2026-09-14 10:00:00,21.58,60.59,26.54,51.34,4.87,1016.87,0.0
2026-09-14 11:00:00,24.84,55.92,28.04,42.61,3.9,1017.72,0.0
2026-09-14 12:00:00,4.0,9.86,30.36,49.34,5.15,1018.56,1.35
2026-09-14 13:00:00,4.94,24.55,29.31,43.95,6.36,1018.92,0.0
2026-09-14 14:00:00,9.34,38.4,31.82,44.68,6.04,1020.76,0.0
2026-09-14 15:00:00,15.41,49.17,31.8,52.06,5.78,1019.7,0.0
2026-09-14 16:00:00,12.6,33.64,31.95,39.81,4.89,1018.18,0.0
2026-09-14 17:00:00,19.26,39.91,31.01,35.06,4.66,1019.64,0.0
2026-09-14 18:00:00,17.58,52.66,32.49,41.37,6.1,1018.01,0.0
2026-09-14 19:00:00,47.08,120.29,27.33,56.21,4.45,1020.12,0.0
2026-09-14 20:00:00,56.19,123.13,25.77,62.45,4.16,1018.87,0.0
2026-09-14 21:00:00,33.99,98.71,23.85,53.15,9.18,1019.18,0.0
2026-09-14 22:00:00,52.3,114.01,22.12,63.17,3.54,1020.31,0.0
2026-09-14 23:00:00,41.93,76.78,20.33,62.54,2.63,1018.22,0.0
2026-09-15 00:00:00,4.0,18.08,21.08,62.63,3.67,1018.13,0.0
2026-09-15 01:00:00,10.6,34.18,20.24,75.15,3.72,1018.78,0.0
2026-09-15 02:00:00,18.1,52.21,17.15,64.12,4.13,1020.08,0.0
2026-09-15 03:00:00,5.27,18.78,16.6,72.13,4.4,1018.03,0.0
2026-09-15 04:00:00,21.82,52.89,18.4,69.75,2.66,1016.98,0.0
2026-09-15 05:00:00,18.17,41.67,17.87,73.18,4.43,1018.89,0.0
2026-09-15 06:00:00,23.17,47.31,20.41,64.65,3.77,1019.69,0.0
2026-09-15 07:00:00,28.25,69.32,21.34,63.82,3.58,1020.21,0.0
2026-09-15 08:00:00,66.11,126.53,20.97,61.69,2.77,1018.88,0.0
2026-09-15 09:00:00,38.95,101.82,26.46,54.45,6.23,1018.92,0.0
2026-09-15 10:00:00,38.0,102.86,28.56,48.22,4.05,1020.17,0.0
2026-09-15 11:00:00,13.24,47.66,26.53,55.73,5.49,1015.5,0.0
2026-09-15 12:00:00,5.75,22.98,28.25,48.67,4.2,1016.68,0.0
2026-09-15 13:00:00,15.12,46.37,30.17,48.2,5.34,1017.14,0.0
2026-09-15 14:00:00,11.67,27.86,30.93,45.21,4.79,1017.35,0.0
2026-09-15 15:00:00,4.0,19.25,31.55,48.71,5.75,1016.58,0.0
2026-09-15 16:00:00,11.62,33.54,32.94,41.5,4.6,1017.02,0.0
2026-09-15 17:00:00,19.19,48.21,29.61,40.61,3.99,1015.0,0.0
2026-09-15 18:00:00,26.77,60.12,27.76,56.08,4.42,1016.46,0.0
2026-09-15 19:00:00,52.03,114.2,25.61,51.28,4.08,1017.35,0.0
2026-09-15 20:00:00,64.33,139.06,24.7,53.92,4.1,1016.21,0.0
2026-09-15 21:00:00,40.46,109.45,23.72,55.92,5.03,1017.04,0.0
2026-09-15 22:00:00,61.35,110.64,24.11,63.1,3.02,1017.35,0.0
2026-09-15 23:00:00,11.96,30.28,19.64,57.11,4.95,1016.72,0.0
2026-09-16 00:00:00,26.42,53.3,19.08,79.21,2.95,1017.13,0.0
2026-09-16 01:00:00,11.51,39.53,17.68,73.4,4.54,1016.22,0.0
2026-09-16 02:00:00,15.99,42.97,18.43,68.72,4.58,1016.83,0.0
2026-09-16 03:00:00,15.5,38.15,19.8,65.14,3.41,1017.48,0.0
2026-09-16 04:00:00,11.87,28.55,16.36,72.69,3.19,1017.12,0.0
2026-09-16 05:00:00,17.43,43.48,17.11,72.29,3.16,1016.52,0.0
2026-09-16 06:00:00,13.97,43.64,20.07,67.45,3.91,1017.17,0.0
2026-09-16 07:00:00,10.85,12.85,21.08,65.28,4.67,1017.56,3.15
2026-09-16 08:00:00,52.89,109.32,24.17,57.85,3.69,1015.35,0.0
2026-09-16 09:00:00,62.87,123.13,24.46,56.18,2.92,1017.92,0.0
2026-09-16 10:00:00,35.09,84.53,25.14,55.14,3.96,1016.72,0.0
2026-09-16 11:00:00,15.91,33.01,26.83,51.93,4.18,1012.26,0.0
2026-09-16 12:00:00,10.78,44.17,28.9,53.52,5.43,1012.87,0.0
2026-09-16 13:00:00,11.29,31.99,29.67,49.97,5.62,1010.82,0.0
2026-09-16 14:00:00,4.95,25.77,29.99,35.26,5.19,1011.35,0.0
2026-09-16 15:00:00,4.0,28.83,30.9,48.0,6.11,1011.68,0.0
2026-09-16 16:00:00,4.0,21.42,30.79,46.36,6.11,1011.29,0.0
2026-09-16 17:00:00,17.43,42.77,30.34,46.31,4.25,1013.3,0.0
2026-09-16 18:00:00,36.34,82.03,28.35,48.42,3.75,1011.23,0.0
2026-09-16 19:00:00,44.62,99.41,25.92,58.84,4.07,1011.47,0.0
2026-09-16 20:00:00,67.19,137.72,24.61,60.49,3.99,1012.08,0.0
2026-09-16 21:00:00,56.18,115.02,24.07,54.58,3.36,1010.95,0.0
2026-09-16 22:00:00,16.78,72.37,19.83,66.93,10.2,1011.6,0.0
2026-09-16 23:00:00,23.94,61.4,19.57,61.89,5.79,1012.17,0.0
2026-09-17 00:00:00,6.04,16.66,17.2,64.52,3.3,1011.65,0.0
2026-09-17 01:00:00,20.36,48.28,16.6,68.61,3.04,1011.84,0.0
2026-09-17 02:00:00,18.37,36.0,17.4,73.13,3.25,1011.49,0.0
2026-09-17 03:00:00,11.57,22.93,15.85,76.28,5.1,1010.7,0.0
2026-09-17 04:00:00,7.82,32.5,15.92,74.4,5.15,1012.17,0.0
2026-09-17 05:00:00,12.45,47.43,14.93,77.03,5.82,1013.32,0.0
2026-09-17 06:00:00,32.12,68.44,18.57,69.64,3.13,1011.93,0.0
2026-09-17 07:00:00,24.47,52.42,19.9,62.61,4.39,1012.1,0.0
2026-09-17 08:00:00,63.62,130.38,23.41,60.59,3.18,1012.47,0.0
2026-09-17 09:00:00,34.93,91.9,22.25,64.15,6.59,1010.9,0.0
2026-09-17 10:00:00,34.58,80.28,24.7,59.56,3.75,1013.28,0.0
2026-09-17 11:00:00,14.8,34.59,25.18,60.43,3.78,1008.01,0.0
2026-09-17 12:00:00,14.69,35.13,28.22,53.04,4.05,1009.15,0.0
2026-09-17 13:00:00,10.06,22.9,27.32,53.23,4.98,1007.26,0.0
2026-09-17 14:00:00,4.0,25.22,28.47,54.03,5.85,1009.3,0.0
2026-09-17 15:00:00,5.35,17.56,29.11,48.5,5.72,1008.46,0.0
2026-09-17 16:00:00,14.94,40.61,28.36,46.42,4.07,1008.29,0.0
2026-09-17 17:00:00,17.12,40.72,26.9,51.93,4.33,1008.03,0.0
2026-09-17 18:00:00,20.73,22.73,26.56,50.21,3.98,1007.65,1.8
2026-09-17 19:00:00,59.77,131.01,26.16,51.21,3.27,1008.8,0.0
2026-09-17 20:00:00,66.04,143.94,21.96,60.89,3.37,1007.96,0.0
2026-09-17 21:00:00,47.03,120.01,21.54,59.06,5.72,1006.27,0.0
2026-09-17 22:00:00,50.33,88.51,18.72,66.07,2.9,1006.95,0.0
2026-09-17 23:00:00,21.49,47.48,19.31,58.67,4.06,1007.7,0.0
2026-09-18 00:00:00,10.3,34.25,14.6,75.57,5.77,1008.09,0.0
2026-09-18 01:00:00,13.64,41.82,14.64,74.65,5.66,1007.8,0.0
2026-09-18 02:00:00,11.13,27.35,15.07,70.61,6.4,1008.82,0.0
2026-09-18 03:00:00,22.55,51.52,16.25,74.39,4.17,1006.28,0.0
2026-09-18 04:00:00,11.32,28.55,14.54,78.58,4.35,1007.96,0.0
2026-09-18 05:00:00,12.67,24.64,14.65,68.2,3.38,1006.39,0.0
2026-09-18 06:00:00,28.27,54.12,18.68,64.33,2.9,1008.45,0.0
2026-09-18 07:00:00,32.3,77.43,16.14,68.87,3.69,1007.77,0.0
2026-09-18 08:00:00,37.14,83.3,16.93,66.77,5.32,1008.18,0.0
2026-09-18 09:00:00,59.31,127.09,21.9,64.9,2.92,1007.15,0.0
2026-09-18 10:00:00,34.88,80.74,22.59,59.56,4.01,1008.87,0.0
2026-09-18 11:00:00,14.31,40.81,22.51,59.42,5.33,1008.68,0.0
2026-09-18 12:00:00,4.0,12.58,26.04,46.11,4.88,1008.31,0.0
2026-09-18 13:00:00,10.26,26.2,26.59,55.68,6.71,1007.74,0.0
2026-09-18 14:00:00,4.0,22.56,26.32,48.67,6.33,1008.31,0.0
2026-09-18 15:00:00,4.34,13.78,25.7,54.98,4.01,1007.28,0.0
2026-09-18 16:00:00,9.81,29.99,28.05,51.62,4.96,1008.53,0.0
2026-09-18 17:00:00,9.67,38.52,27.08,57.7,4.06,1009.16,0.0
2026-09-18 18:00:00,36.48,79.95,25.07,50.64,3.81,1008.7,0.0
2026-09-18 19:00:00,49.86,108.91,25.95,42.21,3.19,1007.26,0.0
2026-09-18 20:00:00,54.72,123.24,20.76,64.37,4.1,1008.13,0.0
2026-09-18 21:00:00,45.04,114.6,18.41,75.06,5.59,1006.81,0.0
2026-09-18 22:00:00,38.79,93.79,17.59,74.29,4.2,1008.3,0.0
2026-09-18 23:00:00,30.01,64.48,16.68,71.81,2.85,1008.2,0.0
2026-09-19 00:00:00,15.0,35.75,15.58,70.99,3.78,1006.35,0.0
2026-09-19 01:00:00,4.5,21.44,13.88,79.24,4.42,1006.91,0.0
2026-09-19 02:00:00,12.86,40.02,13.9,72.09,3.71,1007.62,0.0
2026-09-19 03:00:00,7.6,9.6,11.73,81.79,4.18,1007.6,3.25
2026-09-19 04:00:00,12.86,39.65,15.21,75.64,3.26,1006.88,0.0
2026-09-19 05:00:00,4.49,16.18,14.08,79.9,3.6,1008.16,0.0
2026-09-19 06:00:00,14.48,28.14,16.63,82.1,3.55,1008.05,0.0
2026-09-19 07:00:00,27.51,63.07,17.15,71.7,5.97,1007.69,0.0
2026-09-19 08:00:00,40.89,84.13,18.97,64.82,3.04,1007.24,0.0
2026-09-19 09:00:00,57.79,123.11,20.92,63.24,2.94,1008.68,0.0
2026-09-19 10:00:00,21.99,63.94,22.59,53.26,6.42,1009.17,0.0
2026-09-19 11:00:00,12.05,31.33,23.67,55.62,4.81,1011.53,0.0
2026-09-19 12:00:00,8.79,31.05,25.95,52.65,3.98,1011.43,0.0
2026-09-19 13:00:00,4.0,22.32,25.7,52.64,6.13,1012.31,0.0
2026-09-19 14:00:00,4.36,32.5,27.01,52.99,5.71,1011.63,0.0
2026-09-19 15:00:00,4.0,24.18,26.29,50.39,7.5,1011.8,0.0
2026-09-19 16:00:00,6.16,15.6,27.89,55.28,5.08,1012.51,0.0
2026-09-19 17:00:00,4.0,31.27,24.65,56.63,8.99,1010.39,0.0
2026-09-19 18:00:00,14.8,42.11,26.51,53.24,4.32,1012.97,0.0
2026-09-19 19:00:00,36.27,77.25,22.85,58.56,4.82,1011.97,0.0
2026-09-19 20:00:00,29.42,81.32,19.5,66.52,4.71,1011.59,0.0
2026-09-19 21:00:00,45.05,104.43,19.56,69.09,3.44,1011.84,0.0
2026-09-19 22:00:00,26.62,53.71,16.77,67.35,3.42,1011.88,0.0
2026-09-19 23:00:00,17.29,49.48,16.91,67.93,4.74,1010.53,0.0
2026-09-20 00:00:00,10.74,22.75,13.67,75.18,2.9,1013.11,0.0
2026-09-20 01:00:00,16.64,36.07,12.8,72.58,3.21,1011.95,0.0
2026-09-20 02:00:00,7.98,23.07,10.37,79.06,3.69,1012.27,0.0
2026-09-20 03:00:00,4.0,23.19,11.86,77.75,6.26,1012.68,0.0
2026-09-20 04:00:00,6.83,27.26,9.73,86.98,4.74,1011.1,0.0
2026-09-20 05:00:00,10.94,23.23,11.44,81.46,3.91,1012.29,0.0
2026-09-20 06:00:00,17.4,48.04,15.36,74.13,3.37,1011.7,0.0
2026-09-20 07:00:00,15.78,54.74,16.84,74.09,7.25,1012.59,0.0
2026-09-20 08:00:00,16.08,29.0,18.1,67.87,3.77,1010.21,1.63
2026-09-20 09:00:00,32.27,70.52,18.24,69.73,3.52,1011.84,0.0
2026-09-20 10:00:00,8.7,36.67,21.16,62.5,8.44,1011.43,0.0
2026-09-20 11:00:00,9.76,36.41,22.51,61.54,3.77,1017.34,0.0
2026-09-20 12:00:00,4.0,17.79,22.58,58.02,6.69,1017.37,0.0
2026-09-20 13:00:00,16.24,40.5,26.88,42.86,5.01,1016.42,0.0
2026-09-20 14:00:00,10.24,38.43,26.83,52.17,5.94,1016.42,0.0
2026-09-20 15:00:00,8.06,27.6,25.75,60.34,5.63,1016.9,0.0
2026-09-20 16:00:00,7.76,35.83,25.81,58.25,5.76,1016.27,0.13
2026-09-20 17:00:00,8.83,38.27,25.33,59.27,9.0,1017.66,0.0
2026-09-20 18:00:00,14.98,45.26,21.52,67.21,8.2,1016.7,0.0
2026-09-20 19:00:00,40.68,91.6,22.22,61.36,3.55,1014.67,0.0
2026-09-20 20:00:00,39.02,93.23,20.01,65.77,4.42,1016.69,0.0
2026-09-20 21:00:00,40.52,103.45,17.81,66.47,2.74,1016.16,0.0
